method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
lof,0.0,64.53488372093024,95.11343804537522,99.99717450271247,1.0,85.73298454284668
scs_symmin,28.57142857142857,0.0,0.0,95.53383062085595,0.29,99.79057591408491
scs_indep,25.0,6.976744186046512,90.5829596412556,88.47008740204943,1.08,94.52879577875137
if,0.0,5.813953488372093,74.77477477477478,0.06121910789632329,1.0,97.82722517848015
ocsvm,0.0,45.93023255813954,98.5355648535565,4.22600210970464,1.0,50.680628418922424
dbscan,0.0,100.0,99.26701570680628,50.0,11.0,0.7329821586608887
dbscan_tunned,100.0,0.0,0.0,50.0,1.24,99.26701569929719
dbscan_tunned_elbow,28.57142857142857,12.790697674418606,95.9349593495935,83.93987341772153,1.24,87.43455559015274
dbscan_adaptive,100.0,0.0,0.0,50.0,1.49,99.26701569929719
dbscan_adaptive_elbow,28.57142857142857,0.0,0.0,83.93987341772153,1.49,99.79057591408491
kmeans,89.28571428571429,22.093023255813954,99.68354430379746,53.1871609403255,3.07,74.6073305606842
gmm,0.0,100.0,99.26701570680628,50.0,11.0,0.7329821586608887
kde,100.0,0.0,0.0,96.3852471368294,1.0,99.26701569929719
affprop,0.0,60.46511627906976,98.2532751091703,100.0,0.78,58.76963436603546
