method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
lof,0.0,62.5,96.25,99.99300307864539,1.0,85.53537875413895
scs_symmin,0.0,2.083333333333333,25.0,100.0,0.04,99.81214777799323
scs_indep,0.0,0.0,0.0,100.0,0.01,100.0
if,11.11111111111111,19.444444444444446,92.38095238095238,2.0151133501259433,1.0,93.86349394917488
ocsvm,0.0,58.333333333333336,98.87359198998749,4.506017352364959,1.0,50.53224861621857
dbscan,0.0,100.0,99.43644333124608,50.0,14.0,0.5635559558868408
dbscan_tunned,100.0,0.0,0.0,50.0,0.0,99.43644334562123
dbscan_tunned_elbow,0.0,0.0,0.0,100.0,0.0,100.0
dbscan_adaptive,100.0,0.0,0.0,50.0,0.0,99.43644334562123
dbscan_adaptive_elbow,0.0,0.0,0.0,100.0,0.0,100.0
kmeans,100.0,15.277777777777779,100.0,26.448362720403022,6.16,83.65685641765594
gmm,0.0,100.0,99.43644333124608,50.0,14.0,0.5635559558868408
kde,100.0,0.0,0.0,50.314861460957175,1.0,99.43644334562123
affprop,0.0,84.72222222222221,99.33628318584071,83.36481947942906,0.9,15.654349327087402
